Timestamp,Gyro X,Gyro Y,Gyro Z,Acc X,Acc Y,Acc Z,Motor M2,Motor M3,Battery Level
20.041,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.051,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.061,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.071,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.081,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.091,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.101,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.111,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.121,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.131,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.141,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.151,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.161,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.171,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.181,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.191,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.201,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.211,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.221,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.231,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.241,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.251,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.261,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.271,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.281,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.291,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.301,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.311,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.321,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.331,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.341,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.351,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.361,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.371,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.381,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.391,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.401,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.411,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.421,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.431,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.441,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.451,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.461,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.471,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.481,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.491,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.501,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.511,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.521,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.531,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.541,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.551,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.561,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.571,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.581,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.591,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.601,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.611,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.621,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.631,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.641,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.651,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.661,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.671,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.681,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.691,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.701,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.711,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.721,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.731,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.741,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.751,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.761,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.771,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.781,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.791,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.801,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.811,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.821,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.831,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.841,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.851,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.861,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.871,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.881,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.891,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.901,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.911,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.921,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.931,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.941,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.951,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.961,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.971,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.981,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
20.991,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.001,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.011,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.021,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.031,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.041,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.051,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.061,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.071,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.081,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.091,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.101,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.111,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.121,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.131,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.141,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.151,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.161,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.171,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.181,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.191,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.201,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.211,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.221,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.231,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.241,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.251,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.261,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.271,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.281,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
21.291,0.0,0.0,0.0,0.0,0.0,0.0,,,
,,,,,,,0.0,0.0,90.0
