Timestamp,Gyro X,Gyro Y,Gyro Z,Acc X,Acc Y,Acc Z,Motor M2,Motor M3,Battery Level
78.568,2.648698329925537,-3.049656629562378,1.3811779022216797,0.09836794435977936,-0.18723240494728088,0.9844408631324768,,,
,,,,,,,32767.0,32767.0,90.0
78.578,0.26604318618774414,1.0315598249435425,1.5684841871261597,0.09685719758272171,-0.21214412152767181,0.9810616970062256,,,
,,,,,,,32767.0,32767.0,90.0
78.588,-0.6499819755554199,1.1509779691696167,1.223048210144043,0.09464404731988907,-0.19505155086517334,0.9702582359313965,,,
,,,,,,,32767.0,32767.0,90.0
78.598,-2.6022789478302,2.7639646530151367,-0.8592797517776489,0.09137707203626633,-0.18221421539783478,0.9613842964172363,,,
,,,,,,,32767.0,32767.0,90.0
78.608,-2.2108564376831055,1.2143357992172241,2.8202626705169678,0.08256236463785172,-0.21955320239067078,0.9646061062812805,,,
,,,,,,,32767.0,32767.0,90.0
78.618,0.6793088912963867,-0.5237714052200317,1.9691169261932373,0.08932636678218842,-0.32700178027153015,0.9958626627922058,,,
,,,,,,,32767.0,32767.0,90.0
78.628,1.8804560899734497,-2.0129430294036865,-4.388707160949707,0.09366089850664139,-0.24344804883003235,0.9782832264900208,,,
,,,,,,,32767.0,32767.0,90.0
78.638,-1.627114176750183,-1.0070213079452515,1.0247950553894043,0.08792737871408463,-0.1541118025779724,0.9537099003791809,,,
,,,,,,,32767.0,32767.0,90.0
78.648,-1.8298778533935547,2.305394172668457,0.2952563762664795,0.08977765589952469,-0.2696598768234253,0.9919121861457825,,,
,,,,,,,32767.0,32767.0,90.0
78.658,-0.48257002234458923,3.2422800064086914,-1.5537382364273071,0.09044859558343887,-0.2323348969221115,0.9738748669624329,,,
,,,,,,,32767.0,32767.0,90.0
78.668,-1.9998971223831177,0.96587073802948,1.7432270050048828,0.08352801948785782,-0.1800461709499359,0.9535729289054871,,,
,,,,,,,32767.0,32767.0,90.0
78.678,-0.00515734264627099,-0.7377284169197083,0.12066775560379028,0.0841856300830841,-0.2421230971813202,0.9680785536766052,,,
,,,,,,,32767.0,32767.0,90.0
78.688,2.6817030906677246,-1.517011046409607,-0.7037534713745117,0.08634695410728455,-0.23881970345973969,0.968112051486969,,,
,,,,,,,32767.0,32767.0,90.0
78.698,2.383939743041992,-1.2849208116531372,-0.14210471510887146,0.08733043074607849,-0.21467842161655426,0.9669093489646912,,,
,,,,,,,32767.0,32767.0,90.0
78.708,1.4820061922073364,0.017103910446166992,0.15131933987140656,0.09372475743293762,-0.22527490556240082,0.9766461849212646,,,
,,,,,,,32767.0,32767.0,90.0
78.718,0.684674084186554,-0.5368787050247192,0.4594903588294983,0.09171254187822342,-0.22678476572036743,0.9743568897247314,,,
,,,,,,,32767.0,32767.0,90.0
78.728,1.3624107837677002,-0.28529083728790283,0.8155727386474609,0.09176108241081238,-0.2149978131055832,0.9700503349304199,,,
,,,,,,,32767.0,32767.0,90.0
78.738,-1.3846465349197388,0.9956791400909424,-0.19752174615859985,0.09337176382541656,-0.2210763543844223,0.9770505428314209,,,
,,,,,,,32767.0,32767.0,90.0
78.748,-0.07718013226985931,0.1891833394765854,-0.5178016424179077,0.08989215642213821,-0.22450903058052063,0.9654923677444458,,,
,,,,,,,32767.0,32767.0,90.0
78.758,-0.6329666972160339,-0.1325663924217224,-0.08949097245931625,0.0882023349404335,-0.23287832736968994,0.975692629814148,,,
,,,,,,,32767.0,32767.0,90.0
78.768,0.027062879875302315,-0.3030417263507843,-0.47102978825569153,0.0899910032749176,-0.24192455410957336,0.9716478586196899,,,
,,,,,,,32767.0,32767.0,90.0
78.778,-0.8290255069732666,-0.8077821135520935,0.03937417268753052,0.09175092726945877,-0.21034502983093262,0.969164252281189,,,
,,,,,,,32767.0,32767.0,90.0
78.788,-2.873075246810913,1.7057918310165405,0.7100538015365601,0.0953088328242302,-0.20169535279273987,0.9746150374412537,,,
,,,,,,,32767.0,32767.0,90.0
78.798,-1.3819963932037354,0.9668229818344116,0.23910300433635712,0.08849015831947327,-0.24052593111991882,0.9656007289886475,,,
,,,,,,,32767.0,32767.0,90.0
78.808,0.28229019045829773,0.593449056148529,-0.5075902342796326,0.08831112831830978,-0.2300635278224945,0.9739402532577515,,,
,,,,,,,32767.0,32767.0,90.0
78.818,-1.0906968116760254,-0.12516844272613525,0.6014689207077026,0.08856760710477829,-0.21496088802814484,0.9673961997032166,,,
,,,,,,,32767.0,32767.0,90.0
78.828,2.3225364685058594,-1.5623899698257446,-0.5152204036712646,0.08839980512857437,-0.24263182282447815,0.9716857075691223,,,
,,,,,,,32767.0,32767.0,90.0
78.838,0.9513819813728333,0.03523290902376175,-0.34148523211479187,0.08922486752271652,-0.22429798543453217,0.9780986309051514,,,
,,,,,,,32767.0,32767.0,90.0
78.848,0.7092904448509216,-0.05840219929814339,0.13003180921077728,0.08968847244977951,-0.2163620889186859,0.9700121879577637,,,
,,,,,,,32767.0,32767.0,90.0
78.858,1.1968204975128174,-0.83756422996521,0.22589771449565887,0.0889870822429657,-0.22788405418395996,0.9725028872489929,,,
,,,,,,,32767.0,32767.0,90.0
78.868,-0.6985241770744324,0.10812800377607346,0.5387954115867615,0.08902944624423981,-0.2236434817314148,0.9760937690734863,,,
,,,,,,,32767.0,32767.0,90.0
78.878,-0.4361667037010193,0.5292685627937317,0.22557879984378815,0.09024747461080551,-0.22165048122406006,0.9717197418212891,,,
,,,,,,,32767.0,32767.0,90.0
