Timestamp,Gyro X,Gyro Y,Gyro Z,Acc X,Acc Y,Acc Z,Motor M2,Motor M3,Battery Level
240.414,0.3113906681537628,-0.7850055694580078,-0.2358856052160263,0.07114356756210327,0.027066076174378395,1.006874918937683,,,
,,,,,,,32767.0,32767.0,90.0
240.424,-1.6021589040756226,-0.4093776345252991,-1.096631407737732,0.06528028845787048,0.03602594882249832,0.99354487657547,,,
,,,,,,,32767.0,32767.0,90.0
240.434,-6.979977607727051,-2.8759546279907227,-3.2497100830078125,0.06681908667087555,0.040008388459682465,1.01168954372406,,,
,,,,,,,32767.0,32767.0,90.0
240.444,3.69128155708313,-5.188178062438965,-3.2295644283294678,0.0708502009510994,0.00753274979069829,1.0220527648925781,,,
,,,,,,,32767.0,32767.0,90.0
240.454,4.371441841125488,-1.1400877237319946,-0.3468242287635803,0.05951710417866707,0.027722032740712166,1.0015668869018555,,,
,,,,,,,32767.0,32767.0,90.0
240.464,0.8930240869522095,-0.4796231985092163,1.714801549911499,0.0753820389509201,0.0678456649184227,0.9840434789657593,,,
,,,,,,,32767.0,32767.0,90.0
240.474,-1.5058218240737915,2.9894676208496094,2.5099081993103027,0.09106550365686417,0.049683235585689545,0.9684799313545227,,,
,,,,,,,32767.0,32767.0,90.0
240.484,5.461722373962402,-1.1012822389602661,0.5398097038269043,0.08828680217266083,0.013674587942659855,0.9811285734176636,,,
,,,,,,,32767.0,32767.0,90.0
240.494,23.779882431030273,-1.3101922273635864,3.6987645626068115,0.09874255210161209,0.018459554761648178,0.9768028259277344,,,
,,,,,,,32767.0,32767.0,90.0
240.504,-11.971088409423828,12.760616302490234,-1.8135977983474731,0.05006461590528488,0.0669727548956871,0.9686728715896606,,,
,,,,,,,32767.0,32767.0,90.0
240.514,-18.97063636779785,-2.670269250869751,2.3565101623535156,0.033437952399253845,0.0630677118897438,1.101094365119934,,,
,,,,,,,32767.0,32767.0,90.0
240.524,10.132563591003418,-1.9392156600952148,0.894098699092865,0.037942394614219666,-0.030207885429263115,1.0792369842529297,,,
,,,,,,,32767.0,32767.0,90.0
240.534,-0.8445314764976501,-0.5870497226715088,-3.2851016521453857,0.06552330404520035,-0.026591431349515915,0.9863030314445496,,,
,,,,,,,32767.0,32767.0,90.0
240.544,8.773955345153809,-3.3052308559417725,-0.0802634209394455,0.07687628269195557,0.07314072549343109,0.9846833944320679,,,
,,,,,,,32767.0,32767.0,90.0
240.554,-0.957457423210144,0.28583642840385437,1.4595727920532227,0.08313344419002533,0.07217464596033096,0.9550483226776123,,,
,,,,,,,32767.0,32767.0,90.0
240.564,-8.274012565612793,3.565901279449463,-0.884307324886322,0.06874639540910721,0.028745334595441818,0.9837408661842346,,,
,,,,,,,32767.0,32767.0,90.0
240.574,-0.6973179578781128,-0.034654129296541214,-0.7302262187004089,0.060085657984018326,0.022367022931575775,1.0349135398864746,,,
,,,,,,,32767.0,32767.0,90.0
240.584,0.05776986852288246,-2.274724006652832,0.3260205090045929,0.06706533581018448,0.01636454090476036,1.0264842510223389,,,
,,,,,,,32767.0,32767.0,90.0
240.594,6.392045974731445,-0.48189952969551086,0.5903699398040771,0.06253977864980698,0.02342182956635952,0.9893201589584351,,,
,,,,,,,32767.0,32767.0,90.0
240.604,0.3177416920661926,-0.21187956631183624,-0.6250125765800476,0.0768178179860115,0.048607148230075836,0.9819118976593018,,,
,,,,,,,32767.0,32767.0,90.0
240.614,-1.8991776704788208,1.2469582557678223,-0.518997848033905,0.07615797221660614,0.03952116146683693,0.9980714321136475,,,
,,,,,,,32767.0,32767.0,90.0
240.624,-3.191009759902954,1.6367580890655518,-0.5249160528182983,0.053975388407707214,0.021184120327234268,1.008971929550171,,,
,,,,,,,32767.0,32767.0,90.0
240.634,1.0277477502822876,-0.9092918634414673,0.12491403520107269,0.0602482371032238,0.020689021795988083,1.0273752212524414,,,
,,,,,,,32767.0,32767.0,90.0
240.644,1.5096362829208374,-1.6375852823257446,0.7857522964477539,0.06410903483629227,0.024378633126616478,1.0094393491744995,,,
,,,,,,,32767.0,32767.0,90.0
240.654,0.7085556983947754,-0.17982597649097443,0.12285459041595459,0.06383345276117325,0.037663329392671585,0.9873216152191162,,,
,,,,,,,32767.0,32767.0,90.0
240.664,-1.087554693222046,-0.03389660641551018,-0.19092342257499695,0.07525639235973358,0.040022753179073334,0.9879226088523865,,,
,,,,,,,32767.0,32767.0,90.0
240.674,-0.7472864985466003,0.5780505537986755,-0.5156838297843933,0.07080850005149841,0.02542090229690075,1.0004063844680786,,,
,,,,,,,32767.0,32767.0,90.0
240.684,0.7609326839447021,0.07669293880462646,-0.04426803067326546,0.059739720076322556,0.02868921123445034,1.014697551727295,,,
,,,,,,,32767.0,32767.0,90.0
240.694,0.42165735363960266,-0.7033600211143494,0.1794281154870987,0.06151135638356209,0.029110999777913094,1.0115045309066772,,,
,,,,,,,32767.0,32767.0,90.0
240.704,-0.07047047466039658,-0.39326757192611694,-0.0002113538794219494,0.06598855555057526,0.030619807541370392,0.9963839650154114,,,
,,,,,,,32767.0,32767.0,90.0
240.714,-0.42200225591659546,0.024721773341298103,-0.0731315016746521,0.06918695569038391,0.03796020895242691,0.9938873648643494,,,
,,,,,,,32767.0,32767.0,90.0
240.724,-1.1821209192276,0.5307150483131409,-0.04983602091670036,0.06717897206544876,0.03460574522614479,1.0026702880859375,,,
,,,,,,,32767.0,32767.0,90.0
240.734,0.11460705101490021,-0.12856189906597137,-0.42768168449401855,0.06503876298666,0.0261643398553133,1.0099925994873047,,,
,,,,,,,32767.0,32767.0,90.0
240.744,1.1111036539077759,-0.655915379524231,0.29830941557884216,0.06375397741794586,0.029345057904720306,1.0107847452163696,,,
,,,,,,,32767.0,30000.0,90.0
240.754,0.5635397434234619,-0.016385387629270554,-0.055952031165361404,0.06617678701877594,0.03218914568424225,1.000525712966919,,,
,,,,,,,32767.0,30000.0,90.0
240.764,-0.2755391597747803,0.03151046857237816,0.01722121797502041,0.06600315123796463,0.03352651372551918,0.9954260587692261,,,
,,,,,,,32767.0,30000.0,90.0
240.774,-0.5826666355133057,0.20564977824687958,-0.17172490060329437,0.06523611396551132,0.031041886657476425,1.0019651651382446,,,
